case_id,slide_id,embedding_path,embedding_model,file_id
TCGA-BR-4368,TCGA-BR-4368-01Z-00-DX1.ecfc8a41-c65e-4ac4-9b2e-c403ba184f02,/workspace/data/cache/biop02/crosscancer/GASTRIC_STAD/uni_v1/TCGA-BR-4368-01Z-00-DX1.ecfc8a41-c65e-4ac4-9b2e-c403ba184f02_uni_embeddings.npy,uni,ef351cab-c611-423e-83fd-fc7b568f4878
TCGA-BR-4188,TCGA-BR-4188-01Z-00-DX1.34ff2bf8-cd91-4f50-a38a-8e3c3693537f,/workspace/data/cache/biop02/crosscancer/GASTRIC_STAD/uni_v1/TCGA-BR-4188-01Z-00-DX1.34ff2bf8-cd91-4f50-a38a-8e3c3693537f_uni_embeddings.npy,uni,6224e3bd-ec7b-44be-80be-7e5360c7d364
TCGA-BR-4191,TCGA-BR-4191-01Z-00-DX1.6f25e7af-44be-41bc-85c4-22729d6ec585,/workspace/data/cache/biop02/crosscancer/GASTRIC_STAD/uni_v1/TCGA-BR-4191-01Z-00-DX1.6f25e7af-44be-41bc-85c4-22729d6ec585_uni_embeddings.npy,uni,1fc0a070-1eee-4a40-9fa7-feff9ef99558
TCGA-BR-4361,TCGA-BR-4361-01Z-00-DX1.427c9a42-7772-41d2-814e-3da7d9fffe34,/workspace/data/cache/biop02/crosscancer/GASTRIC_STAD/uni_v1/TCGA-BR-4361-01Z-00-DX1.427c9a42-7772-41d2-814e-3da7d9fffe34_uni_embeddings.npy,uni,7fe8b51c-cca9-41c1-83d1-2ef52d343ee7
TCGA-BR-4183,TCGA-BR-4183-01Z-00-DX1.25a55001-19e6-4f2a-ad84-f8a3a990cc2f,/workspace/data/cache/biop02/crosscancer/GASTRIC_STAD/uni_v1/TCGA-BR-4183-01Z-00-DX1.25a55001-19e6-4f2a-ad84-f8a3a990cc2f_uni_embeddings.npy,uni,fcd5cf82-90de-41c8-8088-c4494c86990e
TCGA-BR-4369,TCGA-BR-4369-01Z-00-DX1.69000607-7c5c-4a97-bdc1-f5a4fdfdd39c,/workspace/data/cache/biop02/crosscancer/GASTRIC_STAD/uni_v1/TCGA-BR-4369-01Z-00-DX1.69000607-7c5c-4a97-bdc1-f5a4fdfdd39c_uni_embeddings.npy,uni,4ecf8840-d45e-4be3-9d2a-459a8081d62c
TCGA-BR-4363,TCGA-BR-4363-01Z-00-DX1.d2121987-481e-4f39-8cb3-724a9fc18036,/workspace/data/cache/biop02/crosscancer/GASTRIC_STAD/uni_v1/TCGA-BR-4363-01Z-00-DX1.d2121987-481e-4f39-8cb3-724a9fc18036_uni_embeddings.npy,uni,7345935b-4ee0-4f36-b65c-6daf72aad2b2
TCGA-CG-5728,TCGA-CG-5728-01Z-00-DX1.F370843C-2958-463F-90F9-DB3F08B8554B,/workspace/data/cache/biop02/crosscancer/GASTRIC_STAD/uni_v1/TCGA-CG-5728-01Z-00-DX1.F370843C-2958-463F-90F9-DB3F08B8554B_uni_embeddings.npy,uni,7d1e888c-f52d-4423-a819-49cdfd8dc3cc
TCGA-CG-5722,TCGA-CG-5722-01Z-00-DX2.2A4EC4AE-A520-4E86-8E48-E6FFBFC3F340,/workspace/data/cache/biop02/crosscancer/GASTRIC_STAD/uni_v1/TCGA-CG-5722-01Z-00-DX2.2A4EC4AE-A520-4E86-8E48-E6FFBFC3F340_uni_embeddings.npy,uni,46e93c80-7201-449a-b1a4-d328a829d7d1
TCGA-CG-5721,TCGA-CG-5721-01Z-00-DX1.F4E6AF45-0B1D-499E-AE95-6AFC9344F731,/workspace/data/cache/biop02/crosscancer/GASTRIC_STAD/uni_v1/TCGA-CG-5721-01Z-00-DX1.F4E6AF45-0B1D-499E-AE95-6AFC9344F731_uni_embeddings.npy,uni,df8bcb4b-7724-4976-a605-a33d1fc85195
TCGA-CG-5725,TCGA-CG-5725-01Z-00-DX1.2FDB162B-9080-434D-AEE0-B867BE8D3786,/workspace/data/cache/biop02/crosscancer/GASTRIC_STAD/uni_v1/TCGA-CG-5725-01Z-00-DX1.2FDB162B-9080-434D-AEE0-B867BE8D3786_uni_embeddings.npy,uni,c986be01-be19-4ba1-9cc7-46eb1be902a0
TCGA-CG-4437,TCGA-CG-4437-01Z-00-DX1.3FB7BF81-9E9A-4864-9627-0865486C07A0,/workspace/data/cache/biop02/crosscancer/GASTRIC_STAD/uni_v1/TCGA-CG-4437-01Z-00-DX1.3FB7BF81-9E9A-4864-9627-0865486C07A0_uni_embeddings.npy,uni,9670468f-35bb-458a-96b7-871d2355f382
TCGA-CG-5724,TCGA-CG-5724-01Z-00-DX1.89B75EBF-BF6E-418F-8FA7-F564055EE6DA,/workspace/data/cache/biop02/crosscancer/GASTRIC_STAD/uni_v1/TCGA-CG-5724-01Z-00-DX1.89B75EBF-BF6E-418F-8FA7-F564055EE6DA_uni_embeddings.npy,uni,10fcd874-d174-443d-a6b2-ea5ecc666593
TCGA-CG-5730,TCGA-CG-5730-01Z-00-DX1.FA6F1EEE-3581-4824-AFC2-A5FFC04DF5A2,/workspace/data/cache/biop02/crosscancer/GASTRIC_STAD/uni_v1/TCGA-CG-5730-01Z-00-DX1.FA6F1EEE-3581-4824-AFC2-A5FFC04DF5A2_uni_embeddings.npy,uni,c8886af9-f9d0-4191-81d5-166d5a97f3fb
TCGA-CG-5732,TCGA-CG-5732-01Z-00-DX1.56EE8B97-4D88-4EA1-9EC9-B1A9F79C35D5,/workspace/data/cache/biop02/crosscancer/GASTRIC_STAD/uni_v1/TCGA-CG-5732-01Z-00-DX1.56EE8B97-4D88-4EA1-9EC9-B1A9F79C35D5_uni_embeddings.npy,uni,4379f573-d2fc-47a4-86f2-cf53356758d7
TCGA-CG-5723,TCGA-CG-5723-01Z-00-DX1.A0FB6EFA-304F-4267-8C6E-D9E750F67FDC,/workspace/data/cache/biop02/crosscancer/GASTRIC_STAD/uni_v1/TCGA-CG-5723-01Z-00-DX1.A0FB6EFA-304F-4267-8C6E-D9E750F67FDC_uni_embeddings.npy,uni,b5f107cd-4ee5-4a77-a9ac-37b26a84b996
TCGA-CG-5717,TCGA-CG-5717-01Z-00-DX1.6E375046-B9C3-49DD-A934-9AE4BE2895E0,/workspace/data/cache/biop02/crosscancer/GASTRIC_STAD/uni_v1/TCGA-CG-5717-01Z-00-DX1.6E375046-B9C3-49DD-A934-9AE4BE2895E0_uni_embeddings.npy,uni,25a2bdc4-b5c7-4c55-bb20-d2c5459be7b7
TCGA-CG-5716,TCGA-CG-5716-01Z-00-DX1.971C2889-E3D7-48BC-8148-F03A7FEFE982,/workspace/data/cache/biop02/crosscancer/GASTRIC_STAD/uni_v1/TCGA-CG-5716-01Z-00-DX1.971C2889-E3D7-48BC-8148-F03A7FEFE982_uni_embeddings.npy,uni,1fed58cc-1039-47e4-82a9-fac53529a454
TCGA-CG-5734,TCGA-CG-5734-01Z-00-DX1.52E92249-B566-48B3-8D54-71B945A8C0AB,/workspace/data/cache/biop02/crosscancer/GASTRIC_STAD/uni_v1/TCGA-CG-5734-01Z-00-DX1.52E92249-B566-48B3-8D54-71B945A8C0AB_uni_embeddings.npy,uni,970a6a85-7f7c-4f19-8bda-6d8a4ad779f6
TCGA-CG-5733,TCGA-CG-5733-01Z-00-DX1.E284A707-2D4B-438A-8B62-FCFD4510FAD3,/workspace/data/cache/biop02/crosscancer/GASTRIC_STAD/uni_v1/TCGA-CG-5733-01Z-00-DX1.E284A707-2D4B-438A-8B62-FCFD4510FAD3_uni_embeddings.npy,uni,849cec5b-b263-4b52-bdd1-170d1f77661d
TCGA-CG-5722,TCGA-CG-5722-01Z-00-DX1.C1B50B01-0328-4DAF-8EDA-024D2A7EC07F,/workspace/data/cache/biop02/crosscancer/GASTRIC_STAD/uni_v1/TCGA-CG-5722-01Z-00-DX1.C1B50B01-0328-4DAF-8EDA-024D2A7EC07F_uni_embeddings.npy,uni,46ac2c39-3826-4247-90db-9c5d25edce00
TCGA-CG-5727,TCGA-CG-5727-01Z-00-DX1.2B805B2B-6D29-4F6F-B22E-944091C53127,/workspace/data/cache/biop02/crosscancer/GASTRIC_STAD/uni_v1/TCGA-CG-5727-01Z-00-DX1.2B805B2B-6D29-4F6F-B22E-944091C53127_uni_embeddings.npy,uni,056afd35-242a-4952-b98e-7d4bbfa9441d
TCGA-CG-5726,TCGA-CG-5726-01Z-00-DX1.AF4BAEE4-45CE-453F-B4B9-8373A5909315,/workspace/data/cache/biop02/crosscancer/GASTRIC_STAD/uni_v1/TCGA-CG-5726-01Z-00-DX1.AF4BAEE4-45CE-453F-B4B9-8373A5909315_uni_embeddings.npy,uni,36934609-e0db-45ac-a5d0-214eb1f849d7
TCGA-CG-5719,TCGA-CG-5719-01Z-00-DX1.8E669F41-406C-4AB4-8B73-A079D6690537,/workspace/data/cache/biop02/crosscancer/GASTRIC_STAD/uni_v1/TCGA-CG-5719-01Z-00-DX1.8E669F41-406C-4AB4-8B73-A079D6690537_uni_embeddings.npy,uni,1cdf2acc-cf4c-4e93-854b-95f39fc4b554
TCGA-CG-5718,TCGA-CG-5718-01Z-00-DX1.4BA9B20E-9555-4993-9B55-9E5A9C5C3905,/workspace/data/cache/biop02/crosscancer/GASTRIC_STAD/uni_v1/TCGA-CG-5718-01Z-00-DX1.4BA9B20E-9555-4993-9B55-9E5A9C5C3905_uni_embeddings.npy,uni,9ba14f4a-5709-4e6a-a1ff-c95c67b26b46
TCGA-CG-5720,TCGA-CG-5720-01Z-00-DX1.934A284B-B33A-4C76-B423-2110012B7178,/workspace/data/cache/biop02/crosscancer/GASTRIC_STAD/uni_v1/TCGA-CG-5720-01Z-00-DX1.934A284B-B33A-4C76-B423-2110012B7178_uni_embeddings.npy,uni,c8913491-389c-42b8-b219-51fb8a97c705
TCGA-HU-A4GD,TCGA-HU-A4GD-01Z-00-DX1.7CF261C2-D7FE-4D42-BC4B-BC86B7A802DB,/workspace/data/cache/biop02/crosscancer/GASTRIC_STAD/uni_v1/TCGA-HU-A4GD-01Z-00-DX1.7CF261C2-D7FE-4D42-BC4B-BC86B7A802DB_uni_embeddings.npy,uni,689486e4-ab0f-4dd4-9324-4171026fab6b
TCGA-FP-A8CX,TCGA-FP-A8CX-01Z-00-DX1.AD598CBF-2E0F-4285-A2BB-E9CE0EE1873B,/workspace/data/cache/biop02/crosscancer/GASTRIC_STAD/uni_v1/TCGA-FP-A8CX-01Z-00-DX1.AD598CBF-2E0F-4285-A2BB-E9CE0EE1873B_uni_embeddings.npy,uni,8d5a45a2-5bc1-4a92-9efc-c166dd076b37
TCGA-HU-A4HB,TCGA-HU-A4HB-01Z-00-DX1.445FEB47-B91A-4186-BBE0-01FB7AA6A72F,/workspace/data/cache/biop02/crosscancer/GASTRIC_STAD/uni_v1/TCGA-HU-A4HB-01Z-00-DX1.445FEB47-B91A-4186-BBE0-01FB7AA6A72F_uni_embeddings.npy,uni,f7da42a7-4675-4cc9-8057-ec65352f159c
TCGA-HU-A4G9,TCGA-HU-A4G9-01Z-00-DX1.806F4C5A-D2F8-4457-B6F9-99B67105C676,/workspace/data/cache/biop02/crosscancer/GASTRIC_STAD/uni_v1/TCGA-HU-A4G9-01Z-00-DX1.806F4C5A-D2F8-4457-B6F9-99B67105C676_uni_embeddings.npy,uni,4c90db0d-aec9-4862-b089-e9b0406dce14
TCGA-FP-A9TM,TCGA-FP-A9TM-01Z-00-DX1.1BD7C378-9FDD-46F0-B546-BB255079AFAA,/workspace/data/cache/biop02/crosscancer/GASTRIC_STAD/uni_v1/TCGA-FP-A9TM-01Z-00-DX1.1BD7C378-9FDD-46F0-B546-BB255079AFAA_uni_embeddings.npy,uni,c440f939-cda8-4c9d-9f9b-dd45daca0925
TCGA-HU-8238,TCGA-HU-8238-01Z-00-DX1.AF6FFDFA-85F6-4E1A-AE1B-84A8BF8F12D2,/workspace/data/cache/biop02/crosscancer/GASTRIC_STAD/uni_v1/TCGA-HU-8238-01Z-00-DX1.AF6FFDFA-85F6-4E1A-AE1B-84A8BF8F12D2_uni_embeddings.npy,uni,ec79599e-ee10-4a4c-847c-49198fd14aa9
TCGA-HU-A4GH,TCGA-HU-A4GH-01Z-00-DX1.0BACDE08-5613-428E-BDBE-F2D0D80FD0E4,/workspace/data/cache/biop02/crosscancer/GASTRIC_STAD/uni_v1/TCGA-HU-A4GH-01Z-00-DX1.0BACDE08-5613-428E-BDBE-F2D0D80FD0E4_uni_embeddings.npy,uni,9d11a092-fc5a-4c68-a39c-40f78d17ac7b
TCGA-HU-8610,TCGA-HU-8610-01Z-00-DX1.4F873939-3950-4201-B5DE-20A04A6C9F0D,/workspace/data/cache/biop02/crosscancer/GASTRIC_STAD/uni_v1/TCGA-HU-8610-01Z-00-DX1.4F873939-3950-4201-B5DE-20A04A6C9F0D_uni_embeddings.npy,uni,79f50eec-5e26-49cf-999d-0ff5e1a5a027
TCGA-FP-8099,TCGA-FP-8099-01Z-00-DX1.82948449-f540-49f2-a99a-d66da5eaaf4e,/workspace/data/cache/biop02/crosscancer/GASTRIC_STAD/uni_v1/TCGA-FP-8099-01Z-00-DX1.82948449-f540-49f2-a99a-d66da5eaaf4e_uni_embeddings.npy,uni,bb014565-08cd-4038-9515-ebe9490c04af
TCGA-HU-A4GY,TCGA-HU-A4GY-01Z-00-DX1.79A487FD-BA95-4051-8E4B-BE1502946F4F,/workspace/data/cache/biop02/crosscancer/GASTRIC_STAD/uni_v1/TCGA-HU-A4GY-01Z-00-DX1.79A487FD-BA95-4051-8E4B-BE1502946F4F_uni_embeddings.npy,uni,4737f507-5b7a-4eaf-a4a4-75332da7e951
TCGA-HU-A4GC,TCGA-HU-A4GC-01Z-00-DX1.A4B077E3-E5D0-4120-9C72-87BDACF9AC14,/workspace/data/cache/biop02/crosscancer/GASTRIC_STAD/uni_v1/TCGA-HU-A4GC-01Z-00-DX1.A4B077E3-E5D0-4120-9C72-87BDACF9AC14_uni_embeddings.npy,uni,b4610dce-ba36-4d83-9e3d-0a4391876cad
TCGA-HU-A4GN,TCGA-HU-A4GN-01Z-00-DX1.32C8DEA0-3B31-42D7-B3FA-D86DF06F7BC3,/workspace/data/cache/biop02/crosscancer/GASTRIC_STAD/uni_v1/TCGA-HU-A4GN-01Z-00-DX1.32C8DEA0-3B31-42D7-B3FA-D86DF06F7BC3_uni_embeddings.npy,uni,e0a4cd26-126f-4b2d-9db5-2976a4599de1
TCGA-KB-A93J,TCGA-KB-A93J-01Z-00-DX1.CF87A80C-609E-4064-9C59-BD2A211A886A,/workspace/data/cache/biop02/crosscancer/GASTRIC_STAD/uni_v1/TCGA-KB-A93J-01Z-00-DX1.CF87A80C-609E-4064-9C59-BD2A211A886A_uni_embeddings.npy,uni,77ce3966-790d-4cca-9699-2e2100fd932f
TCGA-HU-A4G3,TCGA-HU-A4G3-01Z-00-DX1.5D4EB0C7-8E14-41DC-AFF7-ECD43A89139B,/workspace/data/cache/biop02/crosscancer/GASTRIC_STAD/uni_v1/TCGA-HU-A4G3-01Z-00-DX1.5D4EB0C7-8E14-41DC-AFF7-ECD43A89139B_uni_embeddings.npy,uni,85cc3ae2-26a1-4e8f-9ff8-c1a8a0a5c602
TCGA-MX-A663,TCGA-MX-A663-01Z-00-DX1.EBDF2119-63E3-4DA5-B661-440A461904BE,/workspace/data/cache/biop02/crosscancer/GASTRIC_STAD/uni_v1/TCGA-MX-A663-01Z-00-DX1.EBDF2119-63E3-4DA5-B661-440A461904BE_uni_embeddings.npy,uni,badd63c9-8130-4646-95da-20fcf3f0c97e
TCGA-FP-7998,TCGA-FP-7998-01Z-00-DX1.9f24585a-d609-4094-8170-b0f483606a18,/workspace/data/cache/biop02/crosscancer/GASTRIC_STAD/uni_v1/TCGA-FP-7998-01Z-00-DX1.9f24585a-d609-4094-8170-b0f483606a18_uni_embeddings.npy,uni,6c17329b-af08-47b2-930e-677f7f54a694
TCGA-VQ-AA6K,TCGA-VQ-AA6K-01Z-00-DX1.8AF14797-0C31-4DF3-94A4-868EC96E7BB1,/workspace/data/cache/biop02/crosscancer/GASTRIC_STAD/uni_v1/TCGA-VQ-AA6K-01Z-00-DX1.8AF14797-0C31-4DF3-94A4-868EC96E7BB1_uni_embeddings.npy,uni,2c6187bf-4467-477c-80c7-7741e7f5d443
TCGA-HF-A5NB,TCGA-HF-A5NB-01Z-00-DX1.CA67064B-3281-4144-A2A2-E0BC43E6F8D6,/workspace/data/cache/biop02/crosscancer/GASTRIC_STAD/uni_v1/TCGA-HF-A5NB-01Z-00-DX1.CA67064B-3281-4144-A2A2-E0BC43E6F8D6_uni_embeddings.npy,uni,933efaef-8c57-420f-8559-1f4929cde405
TCGA-HU-A4H8,TCGA-HU-A4H8-01Z-00-DX1.8FEBBDCF-4E6A-4D90-8DEA-5E1D031DD50A,/workspace/data/cache/biop02/crosscancer/GASTRIC_STAD/uni_v1/TCGA-HU-A4H8-01Z-00-DX1.8FEBBDCF-4E6A-4D90-8DEA-5E1D031DD50A_uni_embeddings.npy,uni,a0bc504c-21c4-485b-b4f0-1db32b78a8e3
TCGA-HU-A4GP,TCGA-HU-A4GP-01Z-00-DX1.2028C25D-2547-4CF3-9863-DEA1DCBD0DE8,/workspace/data/cache/biop02/crosscancer/GASTRIC_STAD/uni_v1/TCGA-HU-A4GP-01Z-00-DX1.2028C25D-2547-4CF3-9863-DEA1DCBD0DE8_uni_embeddings.npy,uni,7781a0b7-f143-41cf-8c60-b1f90004ca78
TCGA-MX-A5UG,TCGA-MX-A5UG-01Z-00-DX1.DEA1C553-B7E9-4663-A02B-51C31411C7C3,/workspace/data/cache/biop02/crosscancer/GASTRIC_STAD/uni_v1/TCGA-MX-A5UG-01Z-00-DX1.DEA1C553-B7E9-4663-A02B-51C31411C7C3_uni_embeddings.npy,uni,8aba1ea5-696b-4c0a-90cc-cde5838c2dc6
TCGA-FP-7735,TCGA-FP-7735-01Z-00-DX1.97aac46a-898e-4c43-8c93-1496f40c43ed,/workspace/data/cache/biop02/crosscancer/GASTRIC_STAD/uni_v1/TCGA-FP-7735-01Z-00-DX1.97aac46a-898e-4c43-8c93-1496f40c43ed_uni_embeddings.npy,uni,23ca6340-3b44-4c1e-a7a5-ecf0f3d2dbc5
TCGA-HU-A4GF,TCGA-HU-A4GF-01Z-00-DX1.2754343C-7875-42C4-B4E3-D2B8666B1E47,/workspace/data/cache/biop02/crosscancer/GASTRIC_STAD/uni_v1/TCGA-HU-A4GF-01Z-00-DX1.2754343C-7875-42C4-B4E3-D2B8666B1E47_uni_embeddings.npy,uni,3ae9c66f-cfed-4bf8-b79a-130cd1a17523
TCGA-R5-A7O7,TCGA-R5-A7O7-01Z-00-DX1.89156AC0-4A5F-481D-9D5A-76B3751585F7,/workspace/data/cache/biop02/crosscancer/GASTRIC_STAD/uni_v1/TCGA-R5-A7O7-01Z-00-DX1.89156AC0-4A5F-481D-9D5A-76B3751585F7_uni_embeddings.npy,uni,a6a5ceb9-032f-4032-aecb-d648d41cc177
TCGA-F1-6875,TCGA-F1-6875-01Z-00-DX1.F9E009FF-3213-4CCC-9075-C04B1E62A524,/workspace/data/cache/biop02/crosscancer/GASTRIC_STAD/uni_v1/TCGA-F1-6875-01Z-00-DX1.F9E009FF-3213-4CCC-9075-C04B1E62A524_uni_embeddings.npy,uni,849725a3-364e-44ba-b2cc-0b3491c799f2
TCGA-KB-A93H,TCGA-KB-A93H-01Z-00-DX1.6DDC5002-539A-4F47-BB74-524C3FFBB700,/workspace/data/cache/biop02/crosscancer/GASTRIC_STAD/uni_v1/TCGA-KB-A93H-01Z-00-DX1.6DDC5002-539A-4F47-BB74-524C3FFBB700_uni_embeddings.npy,uni,d23bd1c8-596c-4fb2-8356-16eac437fcc5
TCGA-FP-7916,TCGA-FP-7916-01Z-00-DX1.6264d8c6-0ddb-4905-ad0c-146e380ddee1,/workspace/data/cache/biop02/crosscancer/GASTRIC_STAD/uni_v1/TCGA-FP-7916-01Z-00-DX1.6264d8c6-0ddb-4905-ad0c-146e380ddee1_uni_embeddings.npy,uni,3646d221-c089-4c55-bb06-ba2dd8fa6639
TCGA-HU-A4GJ,TCGA-HU-A4GJ-01Z-00-DX1.31E71066-5B7B-4866-97A0-0B7B03E6B4B6,/workspace/data/cache/biop02/crosscancer/GASTRIC_STAD/uni_v1/TCGA-HU-A4GJ-01Z-00-DX1.31E71066-5B7B-4866-97A0-0B7B03E6B4B6_uni_embeddings.npy,uni,b740c836-c964-4fa0-b82b-f061919bebb6
TCGA-CD-8525,TCGA-CD-8525-01Z-00-DX1.37FFDBE4-8C18-4645-BFA3-139766A09601,/workspace/data/cache/biop02/crosscancer/GASTRIC_STAD/uni_v1/TCGA-CD-8525-01Z-00-DX1.37FFDBE4-8C18-4645-BFA3-139766A09601_uni_embeddings.npy,uni,e6814b0a-eeea-460d-bfe5-3a9f5afcf8db
TCGA-CG-4301,TCGA-CG-4301-01Z-00-DX1.d3a38b46-9f9c-4ed4-a1c7-fc1e48263a53,/workspace/data/cache/biop02/crosscancer/GASTRIC_STAD/uni_v1/TCGA-CG-4301-01Z-00-DX1.d3a38b46-9f9c-4ed4-a1c7-fc1e48263a53_uni_embeddings.npy,uni,b5bed4a0-7467-4647-a750-d616e1e44b1a
TCGA-MX-A666,TCGA-MX-A666-01Z-00-DX1.BBF0F62A-803E-4D05-A8A4-454D7BA15941,/workspace/data/cache/biop02/crosscancer/GASTRIC_STAD/uni_v1/TCGA-MX-A666-01Z-00-DX1.BBF0F62A-803E-4D05-A8A4-454D7BA15941_uni_embeddings.npy,uni,c8833706-ff94-4196-ae78-9f8bb2a76fce
