case_id,slide_id,embedding_path,embedding_model,file_id
TCGA-AA-3492,TCGA-AA-3492-01Z-00-DX1.32D79909-71D5-4843-847E-AECA5DBC963D,/home/kkkim/project/BioProject02/experiments/crosscancer/COLORECTAL/full/embeddings/TCGA-AA-3492-01Z-00-DX1.32D79909-71D5-4843-847E-AECA5DBC963D_uni_embeddings.npy,uni,fa3a810e-09c6-4342-8923-1fe70546d9de
TCGA-AA-3494,TCGA-AA-3494-01Z-00-DX1.E275AF20-3AA7-4191-BD1F-FFE744CA6A2F,/home/kkkim/project/BioProject02/experiments/crosscancer/COLORECTAL/full/embeddings/TCGA-AA-3494-01Z-00-DX1.E275AF20-3AA7-4191-BD1F-FFE744CA6A2F_uni_embeddings.npy,uni,b6c0ea5f-32d3-4210-b85b-9cb435e8167e
TCGA-AG-4009,TCGA-AG-4009-01Z-00-DX1.A66BDD56-216C-4424-8168-9295A307F98F,/home/kkkim/project/BioProject02/experiments/crosscancer/COLORECTAL/full/embeddings/TCGA-AG-4009-01Z-00-DX1.A66BDD56-216C-4424-8168-9295A307F98F_uni_embeddings.npy,uni,67cd0eac-769d-45d6-be6f-1a852a8a897e
TCGA-AG-3731,TCGA-AG-3731-01Z-00-DX1.9C30A84C-DD47-47C4-8899-3A1EF5153E1A,/home/kkkim/project/BioProject02/experiments/crosscancer/COLORECTAL/full/embeddings/TCGA-AG-3731-01Z-00-DX1.9C30A84C-DD47-47C4-8899-3A1EF5153E1A_uni_embeddings.npy,uni,ff868863-d558-4e5d-b0f7-0f1dc7b21fe8
TCGA-AA-3662,TCGA-AA-3662-01Z-00-DX1.625F1BCC-5E59-411E-AE23-6F43CE6122B2,/home/kkkim/project/BioProject02/experiments/crosscancer/COLORECTAL/full/embeddings/TCGA-AA-3662-01Z-00-DX1.625F1BCC-5E59-411E-AE23-6F43CE6122B2_uni_embeddings.npy,uni,6fccd4e0-9cc3-4abe-b216-e1049284a4a4
TCGA-AA-3510,TCGA-AA-3510-01Z-00-DX1.B4FCE76A-3B60-4D7D-9F3E-973AE17EA8E2,/home/kkkim/project/BioProject02/experiments/crosscancer/COLORECTAL/full/embeddings/TCGA-AA-3510-01Z-00-DX1.B4FCE76A-3B60-4D7D-9F3E-973AE17EA8E2_uni_embeddings.npy,uni,9b05cf34-c548-482f-9e41-a77e2ba5a253
TCGA-AA-3697,TCGA-AA-3697-01Z-00-DX1.AAB8DB74-F76D-4D0A-A50E-E7F97504A3C4,/home/kkkim/project/BioProject02/experiments/crosscancer/COLORECTAL/full/embeddings/TCGA-AA-3697-01Z-00-DX1.AAB8DB74-F76D-4D0A-A50E-E7F97504A3C4_uni_embeddings.npy,uni,5f4f67bf-5b13-4aa4-929b-9aa096bb89d5
TCGA-AA-3511,TCGA-AA-3511-01Z-00-DX1.F66F89C7-147D-4EE9-A482-61C3033EF443,/home/kkkim/project/BioProject02/experiments/crosscancer/COLORECTAL/full/embeddings/TCGA-AA-3511-01Z-00-DX1.F66F89C7-147D-4EE9-A482-61C3033EF443_uni_embeddings.npy,uni,cdcd8072-7739-496e-ac05-6df73e3cd940
TCGA-AA-3495,TCGA-AA-3495-01Z-00-DX1.67DEE36B-724E-4B4F-B3A9-B4E8CCCEFA80,/home/kkkim/project/BioProject02/experiments/crosscancer/COLORECTAL/full/embeddings/TCGA-AA-3495-01Z-00-DX1.67DEE36B-724E-4B4F-B3A9-B4E8CCCEFA80_uni_embeddings.npy,uni,daff3278-bdad-4db0-96c8-290918dd99ac
TCGA-AG-3592,TCGA-AG-3592-01Z-00-DX1.61880D0C-B777-482B-9543-FCA685731B9B,/home/kkkim/project/BioProject02/experiments/crosscancer/COLORECTAL/full/embeddings/TCGA-AG-3592-01Z-00-DX1.61880D0C-B777-482B-9543-FCA685731B9B_uni_embeddings.npy,uni,15a3d699-1c64-4711-969b-dbffda0a5f9f
TCGA-AA-3506,TCGA-AA-3506-01Z-00-DX1.08CFD143-1A4C-4262-831E-79D9C4BBF453,/home/kkkim/project/BioProject02/experiments/crosscancer/COLORECTAL/full/embeddings/TCGA-AA-3506-01Z-00-DX1.08CFD143-1A4C-4262-831E-79D9C4BBF453_uni_embeddings.npy,uni,76c04cfc-4bf8-486e-ad34-c60da2d3d64b
TCGA-AA-3509,TCGA-AA-3509-01Z-00-DX1.EAE46823-3132-486F-8C2A-C0F548A08335,/home/kkkim/project/BioProject02/experiments/crosscancer/COLORECTAL/full/embeddings/TCGA-AA-3509-01Z-00-DX1.EAE46823-3132-486F-8C2A-C0F548A08335_uni_embeddings.npy,uni,3ac10c45-4096-4839-982d-3019e77587db
TCGA-AA-3663,TCGA-AA-3663-01Z-00-DX1.9AEDC003-2062-4876-8993-A5CEE4DDE1A9,/home/kkkim/project/BioProject02/experiments/crosscancer/COLORECTAL/full/embeddings/TCGA-AA-3663-01Z-00-DX1.9AEDC003-2062-4876-8993-A5CEE4DDE1A9_uni_embeddings.npy,uni,5fe3d9b5-c3f6-46d7-a06d-84e395017cf6
TCGA-AG-3891,TCGA-AG-3891-01Z-00-DX1.82E8836A-91E7-48CA-A7C1-501A00F20298,/home/kkkim/project/BioProject02/experiments/crosscancer/COLORECTAL/full/embeddings/TCGA-AG-3891-01Z-00-DX1.82E8836A-91E7-48CA-A7C1-501A00F20298_uni_embeddings.npy,uni,d024059f-5466-4fc7-a383-6a4bf428245c
TCGA-AA-3655,TCGA-AA-3655-01Z-00-DX1.D78D8DBE-E74F-491D-AC9C-10E4C4E7BB02,/home/kkkim/project/BioProject02/experiments/crosscancer/COLORECTAL/full/embeddings/TCGA-AA-3655-01Z-00-DX1.D78D8DBE-E74F-491D-AC9C-10E4C4E7BB02_uni_embeddings.npy,uni,866108f6-0a38-4493-9eb5-864ae8b1eb4a
TCGA-A6-2675,TCGA-A6-2675-01Z-00-DX1.d37847d6-c17f-44b9-b90a-84cd1946c8ab,/home/kkkim/project/BioProject02/experiments/crosscancer/COLORECTAL/full/embeddings/TCGA-A6-2675-01Z-00-DX1.d37847d6-c17f-44b9-b90a-84cd1946c8ab_uni_embeddings.npy,uni,2e1217f8-442e-431e-9036-1e159627a9ae
TCGA-AD-6895,TCGA-AD-6895-01Z-00-DX1.7FB1FBC6-683B-4285-89D1-A7A20F07A9D4,/home/kkkim/project/BioProject02/experiments/crosscancer/COLORECTAL/full/embeddings/TCGA-AD-6895-01Z-00-DX1.7FB1FBC6-683B-4285-89D1-A7A20F07A9D4_uni_embeddings.npy,uni,f77be3ea-4595-49a6-b41c-de074b132bf8
TCGA-AD-6899,TCGA-AD-6899-01Z-00-DX1.646f5e1a-212f-4b15-8689-8b55f7ba8c47,/home/kkkim/project/BioProject02/experiments/crosscancer/COLORECTAL/full/embeddings/TCGA-AD-6899-01Z-00-DX1.646f5e1a-212f-4b15-8689-8b55f7ba8c47_uni_embeddings.npy,uni,2bbf3cea-c7cb-4410-9151-7281132bdae5
TCGA-AH-6547,TCGA-AH-6547-01Z-00-DX1.73040c3e-8219-4d21-88f2-613218d32297,/home/kkkim/project/BioProject02/experiments/crosscancer/COLORECTAL/full/embeddings/TCGA-AH-6547-01Z-00-DX1.73040c3e-8219-4d21-88f2-613218d32297_uni_embeddings.npy,uni,32abfee5-daea-4816-8c24-122dbf593aff
TCGA-A6-3810,TCGA-A6-3810-01Z-00-DX1.2940ca70-013a-4bc3-ad6a-cf4d9ffa77ce,/home/kkkim/project/BioProject02/experiments/crosscancer/COLORECTAL/full/embeddings/TCGA-A6-3810-01Z-00-DX1.2940ca70-013a-4bc3-ad6a-cf4d9ffa77ce_uni_embeddings.npy,uni,70012428-8df8-4eb2-8d28-7d0b2a88d1d7
TCGA-AD-6963,TCGA-AD-6963-01Z-00-DX1.7df2e133-5f24-4c0a-b7f5-5a65fe3420c9,/home/kkkim/project/BioProject02/experiments/crosscancer/COLORECTAL/full/embeddings/TCGA-AD-6963-01Z-00-DX1.7df2e133-5f24-4c0a-b7f5-5a65fe3420c9_uni_embeddings.npy,uni,8472de58-9075-4534-b00b-3a87ba2158da
TCGA-AD-6890,TCGA-AD-6890-01Z-00-DX1.4778042f-f210-489c-bb76-b4fe16b0d500,/home/kkkim/project/BioProject02/experiments/crosscancer/COLORECTAL/full/embeddings/TCGA-AD-6890-01Z-00-DX1.4778042f-f210-489c-bb76-b4fe16b0d500_uni_embeddings.npy,uni,c7e229f4-7185-4211-979c-6cca1bbe4e0f
TCGA-AY-4070,TCGA-AY-4070-01Z-00-DX1.dd650ac6-8480-4fd8-85b8-15a7840a5933,/home/kkkim/project/BioProject02/experiments/crosscancer/COLORECTAL/full/embeddings/TCGA-AY-4070-01Z-00-DX1.dd650ac6-8480-4fd8-85b8-15a7840a5933_uni_embeddings.npy,uni,021821c9-68f3-4be3-97ec-4ade5b4aaa60
TCGA-AA-3858,TCGA-AA-3858-01Z-00-DX1.6336815f-9887-4f74-a15d-78e7f6cacb59,/home/kkkim/project/BioProject02/experiments/crosscancer/COLORECTAL/full/embeddings/TCGA-AA-3858-01Z-00-DX1.6336815f-9887-4f74-a15d-78e7f6cacb59_uni_embeddings.npy,uni,ae0b360c-6eb7-49ae-8cdb-ccaacfec7cfe
TCGA-A6-5656,TCGA-A6-5656-01Z-00-DX1.8a8ebf52-8217-4288-8886-7eefa6cdfdca,/home/kkkim/project/BioProject02/experiments/crosscancer/COLORECTAL/full/embeddings/TCGA-A6-5656-01Z-00-DX1.8a8ebf52-8217-4288-8886-7eefa6cdfdca_uni_embeddings.npy,uni,b00fb1a3-02c5-458e-8f5e-559bcc9dedf0
TCGA-AD-6965,TCGA-AD-6965-01Z-00-DX1.0330727c-42f5-4a08-a35d-af81eda1d0f1,/home/kkkim/project/BioProject02/experiments/crosscancer/COLORECTAL/full/embeddings/TCGA-AD-6965-01Z-00-DX1.0330727c-42f5-4a08-a35d-af81eda1d0f1_uni_embeddings.npy,uni,56b13994-61dd-4f3b-b26f-faacf93a339d
TCGA-EI-6881,TCGA-EI-6881-01Z-00-DX1.5cfa2929-4374-4166-b110-39ab7d3de7cd,/home/kkkim/project/BioProject02/experiments/crosscancer/COLORECTAL/full/embeddings/TCGA-EI-6881-01Z-00-DX1.5cfa2929-4374-4166-b110-39ab7d3de7cd_uni_embeddings.npy,uni,d2f7c2cc-a0e7-4392-8199-3f5032bc7af6
TCGA-F5-6811,TCGA-F5-6811-01Z-00-DX1.8959e075-c641-472e-88a4-0b6081f58ad9,/home/kkkim/project/BioProject02/experiments/crosscancer/COLORECTAL/full/embeddings/TCGA-F5-6811-01Z-00-DX1.8959e075-c641-472e-88a4-0b6081f58ad9_uni_embeddings.npy,uni,d772d6bd-b5dd-4b13-9569-ed666bad6c40
TCGA-A6-5667,TCGA-A6-5667-01Z-00-DX1.1973b80d-b6b8-4ed8-9bc1-3aef51fbd9e6,/home/kkkim/project/BioProject02/experiments/crosscancer/COLORECTAL/full/embeddings/TCGA-A6-5667-01Z-00-DX1.1973b80d-b6b8-4ed8-9bc1-3aef51fbd9e6_uni_embeddings.npy,uni,9fc46b76-6d18-4268-9254-7476ae14f0d2
TCGA-AD-5900,TCGA-AD-5900-01Z-00-DX1.ff1dbf00-d9c5-45a2-9732-07b46f4e1471,/home/kkkim/project/BioProject02/experiments/crosscancer/COLORECTAL/full/embeddings/TCGA-AD-5900-01Z-00-DX1.ff1dbf00-d9c5-45a2-9732-07b46f4e1471_uni_embeddings.npy,uni,8dc9441e-aa26-4718-bee4-77b28f1a401a
TCGA-A6-6648,TCGA-A6-6648-01Z-00-DX1.88b9a490-0bed-43f3-bd74-1bf2810f6884,/home/kkkim/project/BioProject02/experiments/crosscancer/COLORECTAL/full/embeddings/TCGA-A6-6648-01Z-00-DX1.88b9a490-0bed-43f3-bd74-1bf2810f6884_uni_embeddings.npy,uni,363a0302-d11f-423a-adc6-e324dd65312b
TCGA-A6-6652,TCGA-A6-6652-01Z-00-DX1.30916007-088e-48bd-abf8-519f34e2c37a,/home/kkkim/project/BioProject02/experiments/crosscancer/COLORECTAL/full/embeddings/TCGA-A6-6652-01Z-00-DX1.30916007-088e-48bd-abf8-519f34e2c37a_uni_embeddings.npy,uni,6037aa4b-7c77-4ac5-b96f-807be2dd7e82
TCGA-A6-5662,TCGA-A6-5662-01Z-00-DX1.82569684-1c31-4346-af9b-c296a020f624,/home/kkkim/project/BioProject02/experiments/crosscancer/COLORECTAL/full/embeddings/TCGA-A6-5662-01Z-00-DX1.82569684-1c31-4346-af9b-c296a020f624_uni_embeddings.npy,uni,0b55ba87-0994-4679-9d1c-6cc3ddfd3078
TCGA-AD-6548,TCGA-AD-6548-01Z-00-DX1.4e047481-8926-48e6-9eba-46597c4cc396,/home/kkkim/project/BioProject02/experiments/crosscancer/COLORECTAL/full/embeddings/TCGA-AD-6548-01Z-00-DX1.4e047481-8926-48e6-9eba-46597c4cc396_uni_embeddings.npy,uni,d5609bba-5096-42e3-9003-40a5f46cc0d5
TCGA-A6-5659,TCGA-A6-5659-01Z-00-DX1.c671806f-013e-4d99-9841-cda5bd43eff1,/home/kkkim/project/BioProject02/experiments/crosscancer/COLORECTAL/full/embeddings/TCGA-A6-5659-01Z-00-DX1.c671806f-013e-4d99-9841-cda5bd43eff1_uni_embeddings.npy,uni,301a0478-49d9-4adf-b060-baf2b8cd8e51
TCGA-D5-7000,TCGA-D5-7000-01Z-00-DX1.fb08c430-2c8c-486b-a39d-7d28c5eae189,/home/kkkim/project/BioProject02/experiments/crosscancer/COLORECTAL/full/embeddings/TCGA-D5-7000-01Z-00-DX1.fb08c430-2c8c-486b-a39d-7d28c5eae189_uni_embeddings.npy,uni,e6088bd0-2ef5-44f1-9111-62e10b8922ab
TCGA-G4-6625,TCGA-G4-6625-01Z-00-DX1.0fa26667-2581-4f96-a891-d78dbc3299b4,/home/kkkim/project/BioProject02/experiments/crosscancer/COLORECTAL/full/embeddings/TCGA-G4-6625-01Z-00-DX1.0fa26667-2581-4f96-a891-d78dbc3299b4_uni_embeddings.npy,uni,3042cadb-953f-4294-8b34-4a43d8b6e984
TCGA-AG-3726,TCGA-AG-3726-01Z-00-DX1.3083b6e0-f039-4d39-848e-78143938cf82,/home/kkkim/project/BioProject02/experiments/crosscancer/COLORECTAL/full/embeddings/TCGA-AG-3726-01Z-00-DX1.3083b6e0-f039-4d39-848e-78143938cf82_uni_embeddings.npy,uni,d74e6769-0040-4a0c-abad-f1a59b201dd8
TCGA-A6-2674,TCGA-A6-2674-01Z-00-DX1.d301f1f5-6f4a-49e6-9c93-f4e8b7f616b8,/home/kkkim/project/BioProject02/experiments/crosscancer/COLORECTAL/full/embeddings/TCGA-A6-2674-01Z-00-DX1.d301f1f5-6f4a-49e6-9c93-f4e8b7f616b8_uni_embeddings.npy,uni,0acc3fcf-1209-4824-8d25-e4d0c0f2ac1b
TCGA-AA-3556,TCGA-AA-3556-01Z-00-DX1.63a74b91-44e8-4ffd-8737-bcf6992183c3,/home/kkkim/project/BioProject02/experiments/crosscancer/COLORECTAL/full/embeddings/TCGA-AA-3556-01Z-00-DX1.63a74b91-44e8-4ffd-8737-bcf6992183c3_uni_embeddings.npy,uni,4610d8e4-ddc8-41e3-a92f-9cc32c8c8e8a
TCGA-AH-6903,TCGA-AH-6903-01Z-00-DX1.29f3feae-e757-4138-9f86-439fac247009,/home/kkkim/project/BioProject02/experiments/crosscancer/COLORECTAL/full/embeddings/TCGA-AH-6903-01Z-00-DX1.29f3feae-e757-4138-9f86-439fac247009_uni_embeddings.npy,uni,0ae1ce57-7580-48de-9f8b-2eff2173b538
TCGA-AH-6644,TCGA-AH-6644-01Z-00-DX1.382b842a-afd7-430b-8489-502c8ab88ee1,/home/kkkim/project/BioProject02/experiments/crosscancer/COLORECTAL/full/embeddings/TCGA-AH-6644-01Z-00-DX1.382b842a-afd7-430b-8489-502c8ab88ee1_uni_embeddings.npy,uni,ec3f1820-d62d-4b74-927f-4cd3c90a247d
TCGA-AY-4071,TCGA-AY-4071-01Z-00-DX1.6C426E14-2DBD-4009-A6B5-B8B7B8F5888C,/home/kkkim/project/BioProject02/experiments/crosscancer/COLORECTAL/full/embeddings/TCGA-AY-4071-01Z-00-DX1.6C426E14-2DBD-4009-A6B5-B8B7B8F5888C_uni_embeddings.npy,uni,c0cfb588-39ba-48f1-a653-b3974026e011
TCGA-AG-3727,TCGA-AG-3727-01Z-00-DX1.58b4710b-0a54-4183-9e8e-92ec44a57b17,/home/kkkim/project/BioProject02/experiments/crosscancer/COLORECTAL/full/embeddings/TCGA-AG-3727-01Z-00-DX1.58b4710b-0a54-4183-9e8e-92ec44a57b17_uni_embeddings.npy,uni,c5498e48-1251-43dc-b4ad-8ff142c9439e
TCGA-EI-7004,TCGA-EI-7004-01Z-00-DX1.daacf1ac-97b7-43e9-8e79-b0f627b69ff7,/home/kkkim/project/BioProject02/experiments/crosscancer/COLORECTAL/full/embeddings/TCGA-EI-7004-01Z-00-DX1.daacf1ac-97b7-43e9-8e79-b0f627b69ff7_uni_embeddings.npy,uni,64e4004f-5e9e-4b2c-b1ed-40801ff559f7
TCGA-AD-6901,TCGA-AD-6901-01Z-00-DX1.0a69c0b5-6238-4c1a-bbbd-ea743bf6fc98,/home/kkkim/project/BioProject02/experiments/crosscancer/COLORECTAL/full/embeddings/TCGA-AD-6901-01Z-00-DX1.0a69c0b5-6238-4c1a-bbbd-ea743bf6fc98_uni_embeddings.npy,uni,ed500fa9-70b1-4d52-9e73-d8d512448901
TCGA-AG-3878,TCGA-AG-3878-01Z-00-DX1.e4b3b620-2fde-4b31-b1d9-0f680a19bca5,/home/kkkim/project/BioProject02/experiments/crosscancer/COLORECTAL/full/embeddings/TCGA-AG-3878-01Z-00-DX1.e4b3b620-2fde-4b31-b1d9-0f680a19bca5_uni_embeddings.npy,uni,da3c3cba-40bb-440a-b7ae-ee19c73cedda
TCGA-D5-6922,TCGA-D5-6922-01Z-00-DX1.6c11a531-71a3-45ff-b01a-49719b6a195c,/home/kkkim/project/BioProject02/experiments/crosscancer/COLORECTAL/full/embeddings/TCGA-D5-6922-01Z-00-DX1.6c11a531-71a3-45ff-b01a-49719b6a195c_uni_embeddings.npy,uni,c280054b-b07d-4bfb-a32e-4fbe60831acd
TCGA-AA-3846,TCGA-AA-3846-01Z-00-DX1.d6233d91-4d33-424a-99c1-8173fbeb5090,/home/kkkim/project/BioProject02/experiments/crosscancer/COLORECTAL/full/embeddings/TCGA-AA-3846-01Z-00-DX1.d6233d91-4d33-424a-99c1-8173fbeb5090_uni_embeddings.npy,uni,565a064e-24e6-4981-b6d0-03e15fff255d
TCGA-D5-6920,TCGA-D5-6920-01Z-00-DX1.e184673f-e7e9-44aa-9dae-7054bd1d0d00,/home/kkkim/project/BioProject02/experiments/crosscancer/COLORECTAL/full/embeddings/TCGA-D5-6920-01Z-00-DX1.e184673f-e7e9-44aa-9dae-7054bd1d0d00_uni_embeddings.npy,uni,c278e965-d5e0-49bf-87f5-a9257b2b702c
TCGA-AG-3887,TCGA-AG-3887-01Z-00-DX1.4973b987-ee11-4a5b-a2ba-d9910b363486,/home/kkkim/project/BioProject02/experiments/crosscancer/COLORECTAL/full/embeddings/TCGA-AG-3887-01Z-00-DX1.4973b987-ee11-4a5b-a2ba-d9910b363486_uni_embeddings.npy,uni,2d8a4d58-2681-4fc9-9181-0a68bc86fdbc
TCGA-D5-6928,TCGA-D5-6928-01Z-00-DX1.f8a8fb91-c23e-418e-b9a3-500af1402ce1,/home/kkkim/project/BioProject02/experiments/crosscancer/COLORECTAL/full/embeddings/TCGA-D5-6928-01Z-00-DX1.f8a8fb91-c23e-418e-b9a3-500af1402ce1_uni_embeddings.npy,uni,dcbe590f-5960-402f-a095-d9be5ac773e8
TCGA-A6-6141,TCGA-A6-6141-01Z-00-DX1.34b5db5c-74df-47d9-bb89-beec93ded868,/home/kkkim/project/BioProject02/experiments/crosscancer/COLORECTAL/full/embeddings/TCGA-A6-6141-01Z-00-DX1.34b5db5c-74df-47d9-bb89-beec93ded868_uni_embeddings.npy,uni,544b2a2e-17e4-4fde-b6ca-696d6dde973e
TCGA-A6-2679,TCGA-A6-2679-01Z-00-DX1.8df66ef4-d9e5-41db-836d-f0afe46d6b5a,/home/kkkim/project/BioProject02/experiments/crosscancer/COLORECTAL/full/embeddings/TCGA-A6-2679-01Z-00-DX1.8df66ef4-d9e5-41db-836d-f0afe46d6b5a_uni_embeddings.npy,uni,7ef2a641-5cec-4743-a2a5-4416268f09fe
TCGA-AA-3854,TCGA-AA-3854-01Z-00-DX1.1564d865-6653-4be1-951e-ea9fab0102a7,/home/kkkim/project/BioProject02/experiments/crosscancer/COLORECTAL/full/embeddings/TCGA-AA-3854-01Z-00-DX1.1564d865-6653-4be1-951e-ea9fab0102a7_uni_embeddings.npy,uni,de83ad59-f5cb-4bcf-bcf0-4d8f00002d92
TCGA-F4-6855,TCGA-F4-6855-01Z-00-DX1.41ed5985-be19-4dce-aab6-de3be0f1dcca,/home/kkkim/project/BioProject02/experiments/crosscancer/COLORECTAL/full/embeddings/TCGA-F4-6855-01Z-00-DX1.41ed5985-be19-4dce-aab6-de3be0f1dcca_uni_embeddings.npy,uni,df076968-bcb9-4d39-918d-a6775020cd60
TCGA-D5-6923,TCGA-D5-6923-01Z-00-DX1.ad5211f6-32a3-42c6-8594-93cb4432b5f6,/home/kkkim/project/BioProject02/experiments/crosscancer/COLORECTAL/full/embeddings/TCGA-D5-6923-01Z-00-DX1.ad5211f6-32a3-42c6-8594-93cb4432b5f6_uni_embeddings.npy,uni,45292bb4-733b-4636-ade7-4a8c6d6bfc16
TCGA-AA-3814,TCGA-AA-3814-01Z-00-DX1.15a569dc-30d6-4bef-908b-6183df4e9e01,/home/kkkim/project/BioProject02/experiments/crosscancer/COLORECTAL/full/embeddings/TCGA-AA-3814-01Z-00-DX1.15a569dc-30d6-4bef-908b-6183df4e9e01_uni_embeddings.npy,uni,06c18d96-66e2-4f68-834c-3da4bc9878da
TCGA-F5-6814,TCGA-F5-6814-01Z-00-DX1.25b7eec3-80bc-43c2-9969-78f343c55bed,/home/kkkim/project/BioProject02/experiments/crosscancer/COLORECTAL/full/embeddings/TCGA-F5-6814-01Z-00-DX1.25b7eec3-80bc-43c2-9969-78f343c55bed_uni_embeddings.npy,uni,3dd8502d-6972-41f6-8c96-bdd1ab17db44
TCGA-AF-2692,TCGA-AF-2692-01Z-00-DX1.101b23cb-53ab-4ec7-a4b5-8c6cf575c0f2,/home/kkkim/project/BioProject02/experiments/crosscancer/COLORECTAL/full/embeddings/TCGA-AF-2692-01Z-00-DX1.101b23cb-53ab-4ec7-a4b5-8c6cf575c0f2_uni_embeddings.npy,uni,3d64b1c9-f8f5-427c-8c38-4c9d22f8d5fd
TCGA-D5-6930,TCGA-D5-6930-01Z-00-DX1.fbf9468b-67c6-413d-a188-707ee2ab9b95,/home/kkkim/project/BioProject02/experiments/crosscancer/COLORECTAL/full/embeddings/TCGA-D5-6930-01Z-00-DX1.fbf9468b-67c6-413d-a188-707ee2ab9b95_uni_embeddings.npy,uni,c60a846f-6646-492f-802d-1bfb349d9303
TCGA-A6-2677,TCGA-A6-2677-01Z-00-DX1.dc0903dc-fef2-47ca-8f04-1ef25a4d8338,/home/kkkim/project/BioProject02/experiments/crosscancer/COLORECTAL/full/embeddings/TCGA-A6-2677-01Z-00-DX1.dc0903dc-fef2-47ca-8f04-1ef25a4d8338_uni_embeddings.npy,uni,b83a00d6-84ff-462b-ae9e-091c9fa40b7a
TCGA-AA-3977,TCGA-AA-3977-01Z-00-DX1.08ffa326-08fd-4215-9bf7-81fcf33b4f5a,/home/kkkim/project/BioProject02/experiments/crosscancer/COLORECTAL/full/embeddings/TCGA-AA-3977-01Z-00-DX1.08ffa326-08fd-4215-9bf7-81fcf33b4f5a_uni_embeddings.npy,uni,176f2cac-68c9-42fd-bc5f-7d096ecdd069
